id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,1,2,24,6648
1,0,0,0,4,26,5024
2,2,0,1,2,22,12616
3,2,0,0,2,29,1600
4,2,0,1,2,22,16296
5,0,0,1,5,46,24688
6,0,0,1,8,49,17144
7,0,0,1,2,21,9912
8,2,0,1,5,40,26448
9,2,0,0,2,29,1600
10,2,0,1,5,40,24528
11,0,0,1,4,46,12336
12,0,0,1,7,40,24096
13,0,0,1,2,24,6816
14,0,0,1,4,46,12336
