id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.40959e+08,2.52349e+08,11592,12160,1
1,6.02112e+06,4.68572e+08,4704,1280,0
2,1.40959e+08,2.52349e+08,11592,12160,1
3,6.02112e+06,6.09531e+08,4704,1280,0
4,7.37587e+07,2.50844e+08,8232,8960,1
5,7.37587e+07,2.58371e+08,8232,8960,1
6,1.20422e+07,8.24248e+08,4704,2560,3
7,7.37587e+07,2.58371e+08,8232,8960,1
8,6.02112e+06,4.68572e+08,4704,1280,0
9,1.40959e+08,4.17393e+08,11592,12160,1
10,6.02112e+06,3.25571e+08,4704,1280,0
11,1.40959e+08,5.41793e+08,11592,12160,1
12,6.02112e+06,3.25571e+08,4704,1280,0
13,6.02112e+06,6.09531e+08,4704,1280,0
14,1.40959e+08,5.41793e+08,11592,12160,1
15,1.40959e+08,4.17393e+08,11592,12160,1
16,1.20422e+07,1.25368e+09,4704,2560,3
17,1.20422e+07,6.88773e+08,4704,2560,3
18,1.20422e+07,8.36291e+08,4704,2560,3
19,1.95686e+07,8.24248e+08,4704,4160,3
20,1.35475e+07,3.94813e+08,4704,2880,3
21,7.5264e+06,1.95686e+07,4704,1600,3
22,7.5264e+06,6.76731e+08,4704,1600,3
23,7.37587e+07,2.50844e+08,8232,8960,1
