0,44
0,32
1,38
1,32
2,64
2,35
3,62
3,63
4,59
4,63
5,16
5,12
6,44
6,32
7,23
7,54
8,14
8,13
9,6
9,4
10,33
10,46
11,51
11,53
12,67
12,69
13,28
13,29
14,21
14,20
15,22
15,17
16,52
16,15
17,31
17,30
18,8
18,7
19,27
19,46
20,25
20,24
21,40
21,35
22,3
22,9
23,51
23,53
24,48
24,58
25,18
25,26
26,41
26,29
28,31
28,30
29,60
29,11
30,10
30,56
31,50
31,53
32,41
32,29
33,40
33,35
34,2
34,1
35,34
35,30
36,27
36,46
37,66
37,57
38,62
38,63
39,48
39,58
40,31
40,41
40,27
40,48
40,51
40,62
40,40
40,57
40,69
40,24
40,20
40,26
40,54
40,17
40,15
40,13
40,12
40,11
40,56
40,7
40,4
40,9
40,1
40,44
41,34
41,28
41,33
41,68
41,50
41,59
41,64
41,66
41,67
41,25
41,21
41,18
41,23
41,22
41,52
41,14
41,16
41,60
41,10
41,8
41,6
41,3
41,2
41,38
42,68
42,58
