id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,3.52397e+07,1.67723e+09,9576,3680,2
1,2.95788e+08,5.41498e+09,7056,41920,3
2,1.51281e+08,9.33876e+09,7056,21440,0
3,3.52397e+07,1.67723e+09,9576,3680,2
4,3.52397e+07,1.67723e+09,9576,3680,2
5,3.52397e+07,1.67723e+09,9576,3680,2
6,3.52397e+07,1.64199e+09,9576,3680,2
7,2.95788e+08,5.48546e+09,7056,41920,3
8,3.52397e+07,1.67723e+09,9576,3680,2
9,3.52397e+07,1.64199e+09,9576,3680,2
10,2.95788e+08,5.48546e+09,7056,41920,3
11,1.87407e+08,6.58184e+09,7056,26560,3
12,3.52397e+07,1.67723e+09,9576,3680,2
13,2.95788e+08,5.48546e+09,7056,41920,3
14,1.87407e+08,6.58184e+09,7056,26560,3
15,1.51281e+08,9.33876e+09,7056,21440,0
16,3.52397e+07,1.67723e+09,9576,3680,2
17,2.23534e+08,7.10438e+09,7056,31680,0
18,2.23534e+08,7.10438e+09,7056,31680,0
19,4.29005e+07,4.74526e+09,7056,6080,0
20,2.23534e+08,7.10438e+09,7056,31680,0
21,2.23534e+08,7.10438e+09,7056,31680,0
22,4.29005e+07,4.74526e+09,7056,6080,0
23,4.29005e+07,4.7805e+09,7056,6080,0
24,2.23534e+08,7.0339e+09,7056,31680,0
25,4.29005e+07,4.74526e+09,7056,6080,0
26,2.23534e+08,7.06914e+09,7056,31680,0
27,2.23534e+08,7.10438e+09,7056,31680,0
28,2.95788e+08,5.48546e+09,7056,41920,3
29,2.95788e+08,5.48546e+09,7056,41920,3
30,3.52397e+07,1.64199e+09,9576,3680,2
31,4.29005e+07,4.7805e+09,7056,6080,0
32,2.23534e+08,7.06914e+09,7056,31680,0
33,4.29005e+07,4.7805e+09,7056,6080,0
34,4.29005e+07,4.7805e+09,7056,6080,0
35,2.23534e+08,7.06914e+09,7056,31680,0
36,2.23534e+08,7.06914e+09,7056,31680,0
37,1.51281e+08,9.33876e+09,7056,21440,0
38,2.23534e+08,7.10438e+09,7056,31680,0
39,4.29005e+07,4.7805e+09,7056,6080,0
40,1.51281e+08,9.33876e+09,7056,21440,0
41,3.52397e+07,1.67723e+09,9576,3680,2
42,4.29005e+07,4.7805e+09,7056,6080,0
43,2.23534e+08,7.10438e+09,7056,31680,0
44,4.29005e+07,4.7805e+09,7056,6080,0
45,3.52397e+07,1.67723e+09,9576,3680,2
46,3.52397e+07,1.64199e+09,9576,3680,2
47,4.29005e+07,4.7805e+09,7056,6080,0
48,2.23534e+08,7.10438e+09,7056,31680,0
49,2.23534e+08,7.10438e+09,7056,31680,0
50,4.29005e+07,4.7805e+09,7056,6080,0
51,4.29005e+07,4.74526e+09,7056,6080,0
52,2.23534e+08,7.0339e+09,7056,31680,0
53,1.87407e+08,6.58184e+09,7056,26560,3
54,2.95788e+08,5.41498e+09,7056,41920,3
55,4.29005e+07,4.7805e+09,7056,6080,0
56,4.29005e+07,4.7805e+09,7056,6080,0
57,1.51281e+08,9.33876e+09,7056,21440,0
58,2.23534e+08,7.10438e+09,7056,31680,0
59,2.95788e+08,5.48546e+09,7056,41920,3
60,3.52397e+07,1.67723e+09,9576,3680,2
61,1.87407e+08,6.58184e+09,7056,26560,3
62,1.87407e+08,6.58184e+09,7056,26560,3
63,1.51281e+08,9.33876e+09,7056,21440,0
64,1.87407e+08,6.58184e+09,7056,26560,3
65,4.29005e+07,4.7805e+09,7056,6080,0
66,1.51281e+08,9.33876e+09,7056,21440,0
67,1.51281e+08,9.33876e+09,7056,21440,0
68,1.87407e+08,6.58184e+09,7056,26560,3
69,1.87407e+08,6.58184e+09,7056,26560,3
