id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,1,1,5,40152
1,2,0,1,2,24,88328
2,0,0,0,2,22,6760
3,2,0,1,1,5,85432
4,2,0,1,2,24,165608
5,0,1,0,8,48,136480
6,2,0,0,6,34,94128
7,0,0,0,4,32,14320
8,0,1,0,8,48,141184
9,0,0,0,4,31,117056
10,0,0,0,2,22,1448
11,2,0,0,6,34,95408
12,0,0,0,4,31,169056
