id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,6.02112e+06,1.35475e+08,4704,1280,0
1,6.02112e+06,1.41496e+08,4704,1280,0
2,6.02112e+06,1.35475e+08,4704,1280,0
3,6.02112e+06,1.0537e+08,4704,1280,0
4,7.5264e+06,1.35475e+08,4704,1600,3
5,6.02112e+06,1.17412e+08,4704,1280,0
6,6.02112e+06,1.29454e+08,4704,1280,0
7,7.5264e+06,1.53539e+08,4704,1600,3
8,6.02112e+06,1.39991e+08,4704,1280,0
9,6.02112e+06,1.27949e+08,4704,1280,0
10,6.02112e+06,1.29454e+08,4704,1280,0
11,6.02112e+06,1.0537e+08,4704,1280,0
12,6.02112e+06,1.41496e+08,4704,1280,0
13,6.02112e+06,1.11391e+08,4704,1280,0
14,6.02112e+06,1.14401e+08,4704,1280,0
15,6.02112e+06,1.20422e+08,4704,1280,0
16,6.02112e+06,1.20422e+08,4704,1280,0
17,6.02112e+06,1.14401e+08,4704,1280,0
18,6.02112e+06,1.27949e+08,4704,1280,0
19,6.02112e+06,1.0537e+08,4704,1280,0
20,6.02112e+06,1.29454e+08,4704,1280,0
21,6.02112e+06,1.23433e+08,4704,1280,0
22,6.02112e+06,1.11391e+08,4704,1280,0
23,6.02112e+06,1.41496e+08,4704,1280,0
24,6.02112e+06,1.14401e+08,4704,1280,0
25,6.02112e+06,1.23433e+08,4704,1280,0
26,6.02112e+06,1.35475e+08,4704,1280,0
27,6.02112e+06,1.0537e+08,4704,1280,0
28,6.02112e+06,1.35475e+08,4704,1280,0
29,6.02112e+06,1.14401e+08,4704,1280,0
30,6.02112e+06,1.17412e+08,4704,1280,0
31,6.02112e+06,1.32465e+08,4704,1280,0
