id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,0,2,32,15280
1,0,0,0,4,30,21584
2,0,0,0,3,26,11520
3,0,0,1,2,28,9576
4,0,0,1,2,24,13144
5,0,0,0,3,39,23184
6,0,0,0,2,32,19024
7,0,0,0,4,33,17616
8,0,0,1,2,21,2576
9,0,1,0,11,42,27416
10,0,0,0,3,41,27984
11,0,0,1,2,20,13248
12,0,1,0,7,44,21040
13,0,0,1,2,16,8160
14,0,0,1,1,14,8040
15,0,0,1,2,15,11616
16,0,0,1,2,24,13312
17,0,0,0,4,36,23896
18,0,0,0,2,31,6944
