id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.65581e+07,1.141e+09,4704,3520,0
1,1.65581e+07,7.91777e+08,4704,3520,0
2,1.65581e+07,1.141e+09,4704,3520,0
3,1.00854e+08,8.08335e+08,4704,21440,3
4,5.78028e+08,1.20498e+09,7056,81920,3
5,1.58054e+07,1.17186e+09,7056,2240,0
6,1.58054e+07,8.92631e+08,7056,2240,0
7,1.58054e+07,8.92631e+08,7056,2240,0
8,2.95788e+08,1.0394e+09,7056,41920,3
9,1.65581e+07,7.91777e+08,4704,3520,0
10,1.58054e+07,1.17186e+09,7056,2240,0
11,1.00854e+08,1.07101e+09,4704,21440,0
