id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.12896e+07,8.27904e+07,7056,1600,0
1,7.5264e+06,6.84634e+07,4704,1600,0
2,7.5264e+06,8.42688e+07,4704,1600,0
3,1.0537e+07,6.6985e+07,4704,2240,3
4,7.5264e+06,6.84634e+07,4704,1600,0
5,7.5264e+06,9.33274e+07,4704,1600,0
6,7.5264e+06,9.17952e+07,4704,1600,0
7,7.5264e+06,8.27904e+07,4704,1600,0
8,7.5264e+06,1.02332e+08,4704,1600,0
9,1.12896e+07,9.48058e+07,7056,1600,0
10,1.4784e+06,6.54528e+07,840,1760,1
11,7.5264e+06,9.48058e+07,4704,1600,0
12,7.5264e+06,1.02332e+08,4704,1600,0
