id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,1,1,4,14328
1,0,0,0,3,13,22104
2,0,1,0,2,11,3448
3,2,0,1,1,4,7608
4,0,1,0,1,4,0
5,0,0,1,1,4,384
6,0,0,0,3,12,8152
7,0,0,1,1,4,7112
8,0,0,0,3,13,12312
