id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,1,4,26,27152
1,2,0,1,3,24,21008
2,2,0,0,2,18,5184
3,2,0,0,2,21,4608
4,2,0,0,2,21,4928
5,0,0,0,2,17,1600
6,0,0,0,3,17,26176
7,2,0,0,2,18,5184
8,2,0,0,2,18,14520
9,2,0,0,2,18,14840
10,0,1,0,2,18,9912
11,0,0,1,1,15,8136
12,2,0,1,3,24,22288
13,2,0,1,1,16,7608
14,0,0,1,1,7,5024
15,0,1,0,4,31,30808
16,2,0,0,4,30,24248
17,2,0,0,4,30,23928
18,2,0,1,1,16,9376
