id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,2.48371e+07,2.29555e+08,7056,3520,3
1,2.86003e+07,2.11492e+08,4704,6080,3
2,1.0537e+07,2.00955e+08,4704,2240,0
3,1.0537e+07,2.58156e+08,4704,2240,0
4,1.0537e+07,2.68692e+08,4704,2240,0
5,1.0537e+07,1.43002e+08,4704,2240,0
6,2.63424e+07,2.46866e+08,11760,2240,3
7,7.22534e+07,2.68692e+08,7056,10240,3
8,1.58054e+07,1.92676e+08,7056,2240,3
9,1.65581e+07,1.92676e+08,4704,3520,3
10,1.0537e+07,1.18164e+08,4704,2240,0
11,1.0537e+07,2.68692e+08,4704,2240,0
12,1.0537e+07,2.40092e+08,4704,2240,0
13,1.0537e+07,2.1375e+08,4704,2240,0
14,1.0537e+07,2.58156e+08,4704,2240,0
15,1.0537e+07,2.00955e+08,4704,2240,0
