id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,0,2,16,2240
1,2,0,1,1,12,8936
2,0,0,0,3,13,20704
3,0,1,0,4,18,20704
4,0,1,0,2,11,8320
5,2,0,0,2,17,6080
6,0,0,0,2,13,8320
7,0,0,0,2,13,7680
8,0,0,1,1,7,320
9,2,0,1,1,12,24768
