id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,3.52397e+07,3.48069e+08,9576,3680,2
1,3.38688e+07,1.2654e+09,7056,4800,0
2,1.0537e+07,8.48709e+08,4704,2240,0
3,1.0537e+07,8.48709e+08,4704,2240,0
4,3.38688e+07,1.2654e+09,7056,4800,0
5,3.52397e+07,3.48069e+08,9576,3680,2
6,1.0537e+07,8.48709e+08,4704,2240,0
7,3.38688e+07,1.2654e+09,7056,4800,0
8,1.0537e+07,8.48709e+08,4704,2240,0
9,3.38688e+07,1.2654e+09,7056,4800,0
10,1.0537e+07,8.48709e+08,4704,2240,0
11,3.38688e+07,1.2654e+09,7056,4800,0
12,3.38688e+07,1.23016e+09,7056,4800,0
13,3.38688e+07,1.19492e+09,7056,4800,0
14,1.0537e+07,8.13469e+08,4704,2240,0
15,3.38688e+07,1.2654e+09,7056,4800,0
16,1.0537e+07,8.13469e+08,4704,2240,0
17,3.38688e+07,1.2654e+09,7056,4800,0
18,1.0537e+07,8.48709e+08,4704,2240,0
19,3.52397e+07,3.12829e+08,9576,3680,2
20,3.38688e+07,1.23016e+09,7056,4800,0
21,1.0537e+07,8.48709e+08,4704,2240,0
22,1.0537e+07,8.48709e+08,4704,2240,0
23,1.0537e+07,8.48709e+08,4704,2240,0
24,3.38688e+07,1.2654e+09,7056,4800,0
25,1.0537e+07,8.48709e+08,4704,2240,0
26,3.38688e+07,1.2654e+09,7056,4800,0
27,3.46214e+07,1.06047e+09,4704,7360,3
28,2.48371e+07,1.52936e+09,7056,3520,0
29,4.29005e+07,1.02155e+09,7056,6080,3
30,4.29005e+07,1.02155e+09,7056,6080,3
31,3.46214e+07,1.06047e+09,4704,7360,3
32,4.29005e+07,9.51068e+08,7056,6080,3
33,2.48371e+07,1.52936e+09,7056,3520,0
34,2.48371e+07,1.52936e+09,7056,3520,0
35,4.29005e+07,9.51068e+08,7056,6080,3
36,3.52397e+07,3.48069e+08,9576,3680,2
37,3.52397e+07,3.48069e+08,9576,3680,2
38,2.48371e+07,1.52936e+09,7056,3520,0
39,3.52397e+07,3.48069e+08,9576,3680,2
40,3.46214e+07,1.06047e+09,4704,7360,3
41,3.46214e+07,1.06047e+09,4704,7360,3
42,3.52397e+07,3.12829e+08,9576,3680,2
43,3.52397e+07,3.12829e+08,9576,3680,2
44,3.46214e+07,1.06047e+09,4704,7360,3
45,3.52397e+07,3.48069e+08,9576,3680,2
46,4.29005e+07,1.02155e+09,7056,6080,3
47,3.52397e+07,3.48069e+08,9576,3680,2
48,3.46214e+07,1.06047e+09,4704,7360,3
49,3.52397e+07,3.48069e+08,9576,3680,2
50,2.48371e+07,1.52936e+09,7056,3520,0
51,3.46214e+07,1.06047e+09,4704,7360,3
52,1.0537e+07,8.48709e+08,4704,2240,0
53,4.29005e+07,1.02155e+09,7056,6080,3
54,3.38688e+07,1.2654e+09,7056,4800,0
55,3.52397e+07,3.12829e+08,9576,3680,2
56,3.38688e+07,1.23016e+09,7056,4800,0
57,3.38688e+07,1.19492e+09,7056,4800,0
58,4.29005e+07,1.02155e+09,7056,6080,3
59,2.48371e+07,1.52936e+09,7056,3520,0
60,1.0537e+07,8.48709e+08,4704,2240,0
61,3.52397e+07,3.48069e+08,9576,3680,2
62,3.46214e+07,1.06047e+09,4704,7360,3
63,4.29005e+07,1.02155e+09,7056,6080,3
64,2.48371e+07,1.52936e+09,7056,3520,0
65,3.52397e+07,3.48069e+08,9576,3680,2
66,1.0537e+07,8.13469e+08,4704,2240,0
67,1.0537e+07,8.13469e+08,4704,2240,0
68,2.48371e+07,1.52936e+09,7056,3520,0
69,3.38688e+07,1.23016e+09,7056,4800,0
