id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,0,3,33,35152
1,0,0,1,3,31,34800
2,2,0,0,5,31,64496
3,0,0,0,2,18,13456
4,0,0,1,5,28,100704
5,2,0,1,1,15,11456
6,2,0,1,2,17,23688
7,2,0,1,1,15,53544
8,2,0,0,3,33,35152
9,2,0,0,5,31,94144
10,0,0,1,5,32,96000
11,2,0,1,2,17,35096
