id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,0,4,19,26896
1,2,0,1,1,13,5424
2,0,0,0,2,15,24824
3,2,0,1,2,15,8056
4,2,0,1,1,11,15128
5,0,0,0,2,15,3848
6,0,0,0,2,15,10416
7,0,1,0,2,6,24160
8,0,1,0,6,32,35544
9,0,0,0,2,15,4808
10,2,0,1,1,11,12248
11,2,0,1,2,15,10296
12,0,0,1,2,16,16320
13,0,0,0,4,19,21936
14,2,0,1,1,13,3184
