id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,6.02112e+06,3.24388e+08,4704,1280,0
1,1.20422e+07,3.10249e+08,9408,1280,0
2,6.02112e+06,3.14227e+08,4704,1280,3
3,3.31162e+07,2.99712e+08,9408,3520,3
4,1.36282e+07,2.14072e+08,6552,2080,2
5,6.02112e+06,2.94282e+08,4704,1280,0
6,6.02112e+07,2.94282e+08,11760,5120,0
7,3.91373e+07,3.62127e+08,9408,4160,3
8,6.02112e+06,2.94282e+08,4704,1280,3
9,7.5264e+06,2.94282e+08,4704,1600,3
10,6.02112e+06,4.10189e+08,4704,1280,0
11,7.5264e+06,2.7509e+08,4704,1600,0
12,1.2096e+06,1.32357e+08,840,1440,1
13,6.02112e+06,2.50629e+08,4704,1280,3
14,3.61267e+07,4.42875e+08,4704,7680,3
15,1.20422e+07,2.5665e+08,9408,1280,0
16,9.03168e+06,2.50629e+08,7056,1280,0
17,6.02112e+06,3.14227e+08,4704,1280,0
18,5.26848e+07,3.29818e+08,4704,11200,3
19,6.77376e+06,9.99667e+07,3528,1920,2
20,1.2096e+06,9.99667e+07,840,1440,1
21,1.2096e+06,9.99667e+07,840,1440,1
22,2.9353e+07,2.74284e+08,7056,4160,0
23,1.2096e+06,1.39104e+08,840,1440,1
24,6.20928e+06,7.23341e+07,3528,1760,2
25,1.2096e+06,2.14072e+08,840,1440,1
26,6.02112e+06,2.94282e+08,4704,1280,0
27,1.2096e+06,2.14072e+08,840,1440,1
28,3.46214e+07,3.67933e+08,4704,7360,3
29,9.03168e+06,2.50629e+08,4704,1920,0
30,6.20928e+06,7.23341e+07,3528,1760,2
31,1.2096e+06,1.39104e+08,840,1440,1
32,9.03168e+06,3.23796e+08,4704,1920,0
33,8.42957e+07,3.16431e+08,32928,2560,3
34,1.35475e+07,2.97454e+08,4704,2880,3
35,6.02112e+06,2.50629e+08,4704,1280,0
36,2.9353e+07,3.10249e+08,7056,4160,0
37,6.77376e+06,9.99667e+07,3528,1920,2
38,6.02112e+06,2.94282e+08,4704,1280,0
39,1.2096e+06,1.32357e+08,840,1440,1
40,1.36282e+07,2.14072e+08,6552,2080,2
