id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,0,2,35,5024
1,0,0,0,2,21,320
2,0,0,0,2,21,960
3,0,0,0,2,21,7904
4,0,0,0,2,35,4704
5,0,0,1,5,40,14000
6,0,0,1,4,24,10080
7,0,0,0,2,35,4704
8,0,0,1,1,17,7560
9,0,0,1,4,38,13272
10,0,1,0,2,12,3528
11,0,0,1,5,40,13832
12,0,0,0,2,35,4704
13,0,1,0,12,54,18464
14,0,0,0,2,21,320
15,0,0,1,1,17,7560
16,0,0,1,1,17,7544
17,0,0,1,1,17,9320
18,0,0,1,4,38,13440
