id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,0,2,11,8336
1,0,0,1,2,11,5184
2,0,1,0,2,11,8336
3,0,0,1,1,5,2768
4,0,1,0,1,5,0
5,0,0,0,2,11,5184
6,2,0,1,1,10,3672
7,2,0,1,1,10,9904
