id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.0537e+07,1.68591e+08,4704,2240,0
1,1.0537e+07,1.68591e+08,4704,2240,0
2,1.0537e+07,1.68591e+08,4704,2240,0
3,1.0537e+07,1.68591e+08,4704,2240,0
4,1.0537e+07,1.68591e+08,4704,2240,0
5,1.0537e+07,1.68591e+08,4704,2240,0
6,1.0537e+07,1.68591e+08,4704,2240,0
7,1.0537e+07,1.68591e+08,4704,2240,0
8,1.0537e+07,1.68591e+08,4704,2240,0
9,1.0537e+07,1.68591e+08,4704,2240,0
10,1.0537e+07,1.68591e+08,4704,2240,0
11,1.0537e+07,1.68591e+08,4704,2240,0
12,1.0537e+07,1.68591e+08,4704,2240,0
13,1.0537e+07,1.68591e+08,4704,2240,0
14,1.0537e+07,1.68591e+08,4704,2240,0
15,1.0537e+07,1.68591e+08,4704,2240,0
