id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,1,1,13,12408
1,0,0,0,4,19,10344
2,0,0,0,2,15,1768
3,2,0,1,1,11,11608
4,0,0,1,2,16,17904
5,2,0,1,2,15,21816
6,2,0,1,2,15,11416
7,0,1,0,6,32,14984
8,2,0,1,1,13,2008
9,0,0,0,4,19,19784
10,2,0,1,1,11,2168
11,0,0,0,2,15,4968
12,0,1,0,2,6,3040
13,0,0,0,2,15,9160
14,0,0,0,2,15,1600
