id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,0,4,37,19232
1,2,0,1,1,19,5264
2,2,0,0,5,35,18096
3,2,0,1,2,19,8168
4,0,0,1,3,35,18992
5,2,0,1,2,19,4704
6,0,1,0,5,30,26592
7,2,0,1,1,19,8952
8,0,1,0,7,36,34784
9,0,0,0,2,22,8336
10,2,0,0,4,37,17152
11,2,0,0,5,35,16992
