id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.0537e+07,4.74163e+07,4704,2240,3
1,1.12896e+07,9.408e+07,7056,1600,3
2,1.0537e+07,6.24691e+07,4704,2240,3
3,1.12896e+07,7.67585e+08,7056,1600,3
4,2.40845e+07,7.82638e+08,4704,5120,3
5,3.54816e+08,7.52532e+08,18480,19200,1
6,7.5264e+06,4.19543e+08,4704,1600,0
7,1.12896e+07,5.79533e+07,7056,1600,3
8,3.54816e+08,7.52532e+08,18480,19200,1
9,7.5264e+06,4.19543e+08,4704,1600,0
10,7.5264e+06,6.24691e+07,4704,1600,0
11,7.5264e+06,6.24691e+07,4704,1600,0
