id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,7.5264e+06,3.46214e+07,4704,1600,3
1,7.5264e+06,6.17165e+07,4704,1600,3
2,7.5264e+06,4.66637e+07,4704,1600,3
3,7.5264e+06,1.43002e+08,4704,1600,3
4,1.20422e+07,1.55044e+08,4704,2560,3
5,5.41901e+07,1.3397e+08,7056,7680,1
6,6.02112e+06,9.78432e+07,4704,1280,0
7,7.5264e+06,3.46214e+07,4704,1600,3
8,5.41901e+07,1.3397e+08,7056,7680,1
9,6.02112e+06,9.78432e+07,4704,1280,0
10,6.02112e+06,4.66637e+07,4704,1280,0
11,6.02112e+06,4.66637e+07,4704,1280,0
