id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,3.54816e+08,7.45759e+08,18480,19200,1
1,7.5264e+06,1.00854e+08,4704,1600,3
2,6.02112e+06,1.92676e+08,4704,1280,0
3,6.02112e+06,2.10739e+08,4704,1280,0
4,6.02112e+06,2.06223e+08,4704,1280,0
5,1.35475e+07,1.86655e+08,4704,2880,3
6,6.02112e+06,1.18917e+08,4704,1280,0
7,6.02112e+06,2.10739e+08,4704,1280,0
8,6.02112e+06,1.18917e+08,4704,1280,0
9,1.95686e+07,1.86655e+08,4704,4160,3
10,6.02112e+06,2.18266e+08,4704,1280,0
11,6.02112e+06,2.75466e+08,4704,1280,0
12,6.02112e+06,2.10739e+08,4704,1280,0
13,1.20422e+07,1.98697e+08,4704,2560,3
14,6.02112e+06,1.18917e+08,4704,1280,0
15,6.02112e+06,1.18917e+08,4704,1280,0
16,7.5264e+06,1.44507e+08,4704,1600,0
17,3.54816e+08,7.45759e+08,18480,19200,1
18,1.20422e+07,5.61039e+08,4704,2560,0
19,1.20422e+07,1.3698e+08,4704,2560,3
20,6.02112e+06,1.32465e+08,4704,1280,0
21,1.20422e+07,5.48997e+08,4704,2560,0
22,1.20422e+07,5.61039e+08,4704,2560,0
23,6.02112e+06,2.75466e+08,4704,1280,0
24,1.20422e+07,9.03813e+08,4704,2560,0
25,6.02112e+06,1.26444e+08,4704,1280,0
26,6.02112e+06,2.12244e+08,4704,1280,0
27,6.02112e+06,2.12244e+08,4704,1280,0
28,7.5264e+06,2.06223e+08,4704,1600,0
29,6.02112e+06,1.98697e+08,4704,1280,0
30,1.20422e+07,5.48997e+08,4704,2560,0
31,6.02112e+06,1.26444e+08,4704,1280,0
32,6.02112e+06,1.12896e+08,4704,1280,0
33,7.5264e+06,1.56549e+08,4704,1600,0
34,7.5264e+06,2.06223e+08,4704,1600,0
35,6.02112e+06,1.26444e+08,4704,1280,0
