id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,0,5,32,25920
1,2,0,1,1,16,16928
2,0,0,0,2,13,1600
3,0,0,1,2,33,19344
4,0,0,0,2,16,1600
5,0,1,0,6,28,17504
6,2,0,0,2,20,2240
7,0,1,0,7,37,23680
8,2,0,0,2,25,4864
9,0,0,0,4,33,16064
10,0,0,1,3,20,13712
11,2,0,0,2,18,2880
12,0,0,0,3,35,7904
13,2,0,0,2,25,4864
14,0,0,0,2,22,8096
15,0,0,0,3,25,17920
16,2,0,1,1,16,5896
