id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.0537e+07,1.49775e+08,4704,2240,3
1,7.5264e+06,9.85958e+07,4704,1600,3
2,2.9353e+07,1.60312e+08,7056,4160,0
3,4.51584e+07,2.27297e+08,4704,9600,3
4,2.03213e+07,1.43754e+08,7056,2880,0
5,2.03213e+07,1.43754e+08,7056,2880,0
6,7.5264e+06,1.70849e+08,4704,1600,3
7,7.5264e+06,9.85958e+07,4704,1600,0
8,1.58054e+07,1.27196e+08,7056,2240,3
9,7.5264e+06,1.70849e+08,4704,1600,0
10,4.66637e+07,1.60312e+08,4704,9920,3
11,7.5264e+06,1.70849e+08,4704,1600,0
12,1.65581e+07,2.16008e+08,4704,3520,3
