id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,1,1,5,8544
1,0,0,1,2,11,21152
2,0,1,0,2,11,10576
3,2,0,1,1,10,17792
4,0,0,0,2,11,10576
5,0,1,0,1,5,0
6,0,0,0,2,11,17296
7,2,0,1,1,10,3864
