id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,7.5264e+06,3.43956e+08,4704,1600,0
1,9.03168e+06,3.35839e+08,4704,1920,0
2,6.02112e+06,3.48956e+08,4704,1280,3
3,3.31162e+07,2.81649e+08,9408,3520,3
4,1.99181e+07,2.33426e+08,6552,3040,2
5,9.03168e+06,3.18367e+08,7056,1280,0
6,6.02112e+07,3.18367e+08,11760,5120,0
7,3.91373e+07,4.032e+08,9408,4160,3
8,9.03168e+06,3.18367e+08,7056,1280,3
9,1.0537e+07,3.18367e+08,4704,2240,3
10,7.5264e+06,4.31263e+08,4704,1600,0
11,7.5264e+06,2.78961e+08,4704,1600,0
12,1.2096e+06,1.27895e+08,840,1440,1
13,6.02112e+06,2.43855e+08,4704,1280,3
14,4.8169e+07,4.74271e+08,9408,5120,3
15,9.03168e+06,2.51382e+08,4704,1920,0
16,7.5264e+06,2.43855e+08,4704,1600,0
17,6.02112e+06,3.48956e+08,4704,1280,0
18,4.29005e+07,3.53902e+08,7056,6080,3
19,1.25798e+07,1.09321e+08,6552,1920,2
20,1.2096e+06,1.09321e+08,840,1440,1
21,1.2096e+06,1.09321e+08,840,1440,1
22,2.9353e+07,2.78584e+08,7056,4160,0
23,1.2096e+06,1.43405e+08,840,1440,1
24,1.15315e+07,8.29786e+07,6552,1760,2
25,1.2096e+06,2.33426e+08,840,1440,1
26,7.5264e+06,3.18367e+08,4704,1600,0
27,1.2096e+06,2.33426e+08,840,1440,1
28,2.9353e+07,3.95889e+08,7056,4160,3
29,9.03168e+06,2.43855e+08,4704,1920,0
30,1.15315e+07,8.29786e+07,6552,1760,2
31,1.2096e+06,1.43405e+08,840,1440,1
32,1.20422e+07,3.60998e+08,9408,1280,0
33,8.42957e+07,3.3428e+08,32928,2560,3
34,1.50528e+07,2.94444e+08,9408,1600,3
35,6.02112e+06,2.43855e+08,4704,1280,0
36,3.46214e+07,3.35839e+08,4704,7360,0
37,1.25798e+07,1.09321e+08,6552,1920,2
38,9.03168e+06,3.18367e+08,7056,1280,0
39,1.2096e+06,1.27895e+08,840,1440,1
40,1.99181e+07,2.33426e+08,6552,3040,2
