id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,2.73773e+08,9.40236e+08,16296,16800,1
1,1.40959e+08,4.50858e+08,11592,12160,1
2,2.73773e+08,7.50221e+08,16296,16800,1
3,2.73773e+08,4.52364e+08,16296,16800,1
4,1.40959e+08,4.58385e+08,11592,12160,1
5,1.20422e+07,1.50195e+09,4704,2560,3
6,1.35475e+07,6.60442e+08,4704,2880,3
7,6.02112e+06,8.014e+08,4704,1280,0
8,1.20422e+07,2.31937e+09,4704,2560,3
9,1.20422e+07,1.4899e+09,4704,2560,3
10,6.02112e+06,8.014e+08,4704,1280,0
11,6.02112e+06,1.07517e+09,4704,1280,0
12,1.95686e+07,1.4899e+09,4704,4160,3
13,6.02112e+06,5.91199e+08,4704,1280,0
14,2.73773e+08,9.40236e+08,16296,16800,1
15,2.73773e+08,7.50221e+08,16296,16800,1
16,6.02112e+06,1.07517e+09,4704,1280,0
17,1.20422e+07,1.22003e+09,4704,2560,3
18,6.02112e+06,5.91199e+08,4704,1280,0
19,1.40959e+08,4.50858e+08,11592,12160,1
20,7.5264e+06,1.95686e+07,4704,1600,3
21,7.5264e+06,1.20799e+09,4704,1600,3
22,1.40959e+08,4.58385e+08,11592,12160,1
23,2.73773e+08,4.52364e+08,16296,16800,1
