id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,2.29824e+07,1.62033e+08,9576,2400,2
1,1.0537e+07,3.50193e+08,4704,2240,3
2,2.75789e+07,1.88079e+08,9576,2880,2
3,1.2096e+06,2.9232e+08,840,1440,1
4,2.25792e+07,2.1676e+08,14112,1600,3
5,2.75789e+07,1.69559e+08,9576,2880,2
6,3.61267e+07,4.13576e+08,14112,2560,3
7,2.9353e+07,3.54305e+08,7056,4160,0
8,1.0537e+07,2.9568e+08,4704,2240,3
9,1.0537e+07,2.1676e+08,4704,2240,0
10,3.61267e+07,3.96265e+08,14112,2560,3
11,4.89216e+07,4.4188e+08,11760,4160,0
12,9.03168e+06,2.76972e+08,7056,1280,0
13,7.5264e+06,2.7095e+08,4704,1600,0
14,3.7632e+07,3.54305e+08,4704,8000,3
15,1.12896e+07,3.13098e+08,7056,1600,3
16,1.2096e+06,2.41597e+08,840,1440,1
17,2.55898e+07,2.1676e+08,4704,5440,0
18,7.5264e+06,2.83745e+08,4704,1600,0
19,5.41901e+07,4.32687e+08,21168,2560,0
20,1.2096e+06,2.78772e+08,840,1440,1
21,2.75789e+07,1.93348e+08,9576,2880,2
22,1.2096e+06,2.33318e+08,840,1440,1
23,1.80634e+07,2.1676e+08,14112,1280,3
24,7.5264e+06,2.98529e+08,4704,1600,0
25,9.03168e+06,2.74015e+08,7056,1280,0
26,1.50528e+07,3.23259e+08,11760,1280,0
27,1.80634e+07,3.02561e+08,14112,1280,3
28,2.29824e+07,1.70312e+08,9576,2400,2
29,4.89216e+07,3.81212e+08,11760,4160,3
30,2.63424e+07,5.4174e+08,11760,2240,3
31,1.12896e+07,3.26108e+08,7056,1600,0
32,2.75789e+07,1.6972e+08,9576,2880,2
