id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.15154e+08,8.5801e+08,7056,16320,3
1,6.09638e+07,8.5801e+08,7056,8640,0
2,6.09638e+07,8.5801e+08,7056,8640,0
3,7.90272e+07,9.50746e+08,7056,11200,3
4,7.90272e+07,9.50746e+08,7056,11200,3
5,6.09638e+07,8.5801e+08,7056,8640,0
6,6.09638e+07,8.5801e+08,7056,8640,0
7,7.90272e+07,9.50746e+08,7056,11200,3
8,4.6368e+07,4.08845e+08,12600,3680,2
9,6.09638e+07,8.5801e+08,7056,8640,0
10,4.6368e+07,4.08845e+08,12600,3680,2
11,7.90272e+07,9.50746e+08,7056,11200,3
12,6.09638e+07,8.5801e+08,7056,8640,0
13,6.09638e+07,8.5801e+08,7056,8640,0
