id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,3.52397e+07,2.55548e+08,9576,3680,2
1,5.19322e+07,4.89216e+08,7056,7360,3
2,8.5801e+07,7.62048e+08,14112,6080,3
3,3.52397e+07,2.55548e+08,9576,3680,2
4,1.4784e+06,2.55548e+08,840,1760,1
5,1.4784e+06,2.55548e+08,840,1760,1
6,1.4784e+06,5.54696e+08,840,1760,1
7,5.19322e+07,4.04168e+08,7056,7360,3
8,6.2496e+07,5.54696e+08,12600,4960,2
9,6.2496e+07,5.54696e+08,12600,4960,2
10,1.12896e+07,4.09436e+08,7056,1600,0
11,1.65581e+07,3.72557e+08,4704,3520,3
12,1.4784e+06,5.54696e+08,840,1760,1
13,1.12896e+07,4.09436e+08,7056,1600,0
14,3.46214e+07,4.09436e+08,4704,7360,0
15,4.29005e+07,5.34804e+08,7056,6080,3
16,1.44507e+08,7.67693e+08,14112,10240,3
17,3.46214e+07,4.09436e+08,4704,7360,0
18,1.0537e+07,4.09436e+08,4704,2240,3
19,1.0537e+07,3.72557e+08,4704,2240,0
20,1.12896e+07,5.81038e+08,7056,1600,0
21,1.58054e+07,4.09436e+08,7056,2240,3
22,1.4784e+06,2.06761e+08,840,1760,1
23,2.9353e+07,4.12393e+08,7056,4160,0
24,1.12896e+07,4.09436e+08,7056,1600,0
25,5.19322e+07,5.7163e+08,7056,7360,3
26,1.4784e+06,2.06761e+08,840,1760,1
27,1.44507e+08,6.45012e+08,14112,10240,3
