id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,0,3,11,84280
1,0,0,0,3,10,102200
2,0,1,0,1,7,0
3,0,1,0,2,8,20760
4,2,0,1,1,4,102032
5,2,0,1,1,4,72912
6,0,0,1,2,8,80136
7,0,0,1,3,12,54264
