id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.58054e+07,1.79128e+08,7056,2240,0
1,1.58054e+07,1.94934e+08,7056,2240,0
2,1.8816e+07,2.00202e+08,11760,1600,0
3,1.8816e+07,1.85149e+08,11760,1600,0
4,1.58054e+07,2.28512e+09,7056,2240,0
5,1.8816e+07,2.25953e+09,11760,1600,0
6,1.58054e+07,2.27534e+09,7056,2240,0
7,2.09019e+09,2.18878e+09,45360,46080,1
8,1.58054e+07,2.1375e+08,7056,2240,0
9,1.65581e+07,2.30093e+09,4704,3520,0
10,1.65581e+07,1.53539e+08,4704,3520,0
11,1.58054e+07,2.26932e+09,7056,2240,0
12,1.58054e+07,1.85149e+08,7056,2240,0
13,1.58054e+07,2.31974e+09,7056,2240,0
14,1.65581e+07,1.95686e+08,4704,3520,0
15,1.65581e+07,2.64929e+08,4704,3520,0
16,1.58054e+07,2.30308e+08,7056,2240,0
