id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,7.5264e+06,1.0838e+08,4704,1600,3
1,6.02112e+06,8.27904e+07,4704,1280,0
2,6.02112e+06,7.5264e+07,4704,1280,0
3,6.02112e+06,5.56954e+07,4704,1280,0
4,7.5264e+06,9.03168e+07,4704,1600,3
5,2.40845e+07,1.11391e+08,4704,5120,3
6,6.02112e+06,8.27904e+07,4704,1280,0
7,1.0537e+07,7.97798e+07,4704,2240,0
8,1.95686e+07,7.5264e+07,4704,4160,3
9,1.0537e+07,7.97798e+07,4704,2240,0
10,7.5264e+06,7.22534e+07,4704,1600,3
11,6.02112e+06,5.56954e+07,4704,1280,3
12,6.02112e+06,8.27904e+07,4704,1280,3
