id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,3.61267e+07,1.09885e+08,14112,2560,3
1,7.5264e+06,9.78432e+07,4704,1600,3
2,6.02112e+06,5.26848e+07,4704,1280,3
3,1.0537e+07,8.88115e+07,4704,2240,3
4,7.5264e+06,5.26848e+07,4704,1600,3
5,2.40845e+07,9.78432e+07,9408,2560,3
6,6.02112e+06,8.73062e+07,4704,1280,3
7,6.02112e+06,8.88115e+07,4704,1280,0
8,6.02112e+06,8.73062e+07,4704,1280,3
9,6.02112e+06,8.88115e+07,4704,1280,0
10,1.0537e+07,9.18221e+07,4704,2240,3
11,6.02112e+06,5.26848e+07,4704,1280,3
12,7.5264e+06,9.78432e+07,4704,1600,3
