id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,0,2,28,9296
1,0,0,0,2,28,4704
2,0,0,1,3,26,9184
3,0,0,0,6,40,20168
4,0,1,0,7,40,22568
5,0,0,0,9,43,22568
6,0,0,0,4,31,8280
7,0,0,0,3,34,5656
8,0,1,0,5,30,13272
9,0,0,1,2,24,9552
10,0,0,1,2,30,3584
