id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.58054e+07,1.17412e+08,7056,2240,0
1,1.0537e+07,9.7655e+07,4704,2240,0
2,1.0537e+07,1.19482e+08,4704,2240,0
3,1.58054e+07,9.63379e+07,7056,2240,3
4,1.12896e+07,9.84077e+07,7056,1600,0
5,1.0537e+07,1.32465e+08,4704,2240,0
6,1.0537e+07,1.30019e+08,4704,2240,0
7,1.0537e+07,1.17412e+08,4704,2240,0
8,1.0537e+07,1.45824e+08,4704,2240,0
9,1.58054e+07,1.34534e+08,7056,2240,0
10,2.06976e+06,9.31392e+07,1176,1760,1
11,1.0537e+07,1.34534e+08,4704,2240,0
12,1.12896e+07,1.45824e+08,7056,1600,0
