id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,2.48371e+07,2.25792e+08,7056,3520,3
1,6.02112e+06,2.15255e+08,4704,1280,0
2,1.20422e+07,2.33318e+08,4704,2560,3
3,7.5264e+06,1.87407e+08,4704,1600,0
4,6.02112e+06,1.98697e+08,4704,1280,0
5,6.02112e+06,1.9945e+08,4704,1280,0
6,6.02112e+06,1.98697e+08,4704,1280,0
7,6.02112e+06,1.66333e+08,4704,1280,1
8,6.02112e+06,1.91923e+08,4704,1280,0
9,6.02112e+06,1.87407e+08,4704,1280,0
10,6.02112e+06,1.91171e+08,4704,1280,0
11,1.20422e+07,2.47619e+08,4704,2560,3
12,6.02112e+06,2.04718e+08,4704,1280,0
13,6.02112e+06,1.91923e+08,4704,1280,0
14,6.02112e+06,2.04718e+08,4704,1280,0
15,6.02112e+06,2.05175e+08,4704,1280,0
16,6.02112e+06,1.97192e+08,4704,1280,0
17,7.5264e+06,2.34071e+08,4704,1600,0
18,7.5264e+06,1.87407e+08,4704,1600,0
19,6.02112e+06,2.1676e+08,4704,1280,0
20,6.02112e+06,1.86359e+08,4704,1280,0
21,7.5264e+06,1.72355e+08,4704,1600,0
22,7.5264e+06,2.06223e+08,4704,1600,3
23,7.5264e+06,2.1797e+08,4704,1600,0
24,6.02112e+06,2.05928e+08,4704,1280,0
25,6.02112e+06,2.04718e+08,4704,1280,0
26,2.48371e+07,2.16008e+08,7056,3520,3
27,6.02112e+06,1.97944e+08,4704,1280,0
28,6.02112e+06,2.05928e+08,4704,1280,0
29,6.02112e+06,2.05928e+08,4704,1280,0
30,7.5264e+06,3.37935e+08,4704,1600,3
31,7.5264e+06,2.34071e+08,4704,1600,0
32,6.02112e+06,1.66333e+08,4704,1280,1
33,7.5264e+06,2.15255e+08,4704,1600,3
34,6.02112e+06,2.04718e+08,4704,1280,0
35,6.02112e+06,1.99154e+08,4704,1280,0
36,7.5264e+06,1.97944e+08,4704,1600,0
37,6.02112e+06,1.97944e+08,4704,1280,0
38,6.02112e+06,2.1676e+08,4704,1280,0
39,1.20422e+07,2.05471e+08,4704,2560,3
40,1.2096e+06,4.48627e+07,840,1440,1
41,1.12896e+07,1.98697e+08,7056,1600,0
42,7.5264e+06,2.25792e+08,4704,1600,3
43,7.5264e+06,2.2805e+08,4704,1600,3
