id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,1,2,17,12408
1,0,0,1,5,28,36736
2,2,0,1,2,17,16296
3,2,0,1,1,15,24736
4,0,0,0,2,18,27600
5,2,0,0,5,31,28160
6,2,0,0,3,33,27920
7,2,0,0,5,31,41600
8,2,0,1,1,15,10184
9,0,0,1,3,31,35712
10,0,0,1,5,32,38560
11,2,0,0,3,33,27920
