id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.51281e+08,1.65731e+09,7056,21440,0
1,1.51281e+08,1.65731e+09,7056,21440,0
2,2.23534e+08,2.09083e+09,7056,31680,0
3,1.51281e+08,1.65731e+09,7056,21440,0
4,2.23534e+08,2.09083e+09,7056,31680,0
5,1.51281e+08,1.65731e+09,7056,21440,0
6,2.23534e+08,1.93955e+09,7056,31680,0
7,1.51281e+08,1.65731e+09,7056,21440,0
8,2.23534e+08,2.09083e+09,7056,31680,0
9,2.23534e+08,2.09083e+09,7056,31680,0
10,2.23534e+08,2.09083e+09,7056,31680,0
11,1.51281e+08,1.65731e+09,7056,21440,0
12,1.51281e+08,1.43378e+09,7056,21440,0
13,1.51281e+08,1.65731e+09,7056,21440,0
14,2.23534e+08,2.09083e+09,7056,31680,0
15,2.23534e+08,2.09083e+09,7056,31680,0
