id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,4.13952e+07,3.43204e+08,11760,3520,3
1,7.5264e+06,3.16861e+08,4704,1600,0
2,1.80634e+07,3.53741e+08,7056,2560,3
3,1.0537e+07,2.6794e+08,4704,2240,0
4,7.5264e+06,2.95788e+08,4704,1600,0
5,9.03168e+06,2.87508e+08,7056,1280,0
6,7.5264e+06,2.95788e+08,4704,1600,0
7,7.5264e+06,2.38587e+08,4704,1600,1
8,7.5264e+06,2.81487e+08,4704,1600,0
9,9.03168e+06,2.72456e+08,7056,1280,0
10,7.5264e+06,2.83745e+08,4704,1600,0
11,2.40845e+07,3.67288e+08,4704,5120,3
12,7.5264e+06,3.03314e+08,4704,1600,0
13,7.5264e+06,2.81487e+08,4704,1600,0
14,9.03168e+06,3.00303e+08,7056,1280,0
15,7.5264e+06,2.8974e+08,4704,1600,0
16,7.5264e+06,2.91272e+08,4704,1600,0
17,1.12896e+07,3.52236e+08,7056,1600,0
18,1.0537e+07,2.6794e+08,4704,2240,0
19,7.5264e+06,3.22883e+08,4704,1600,0
20,7.5264e+06,2.76192e+08,4704,1600,0
21,1.50528e+07,2.46113e+08,11760,1280,0
22,1.0537e+07,3.06324e+08,4704,2240,3
23,1.0537e+07,3.19845e+08,4704,2240,0
24,7.5264e+06,3.01782e+08,4704,1600,0
25,7.5264e+06,3.00303e+08,4704,1600,0
26,4.29005e+07,3.26646e+08,7056,6080,3
27,7.5264e+06,2.80735e+08,4704,1600,0
28,7.5264e+06,3.01782e+08,4704,1600,0
29,9.03168e+06,3.01782e+08,7056,1280,0
30,1.0537e+07,4.95237e+08,4704,2240,3
31,1.50528e+07,3.52236e+08,11760,1280,0
32,7.5264e+06,2.38587e+08,4704,1600,1
33,1.0537e+07,3.16861e+08,4704,2240,3
34,7.5264e+06,3.03314e+08,4704,1600,0
35,7.5264e+06,2.82213e+08,4704,1600,0
36,1.0537e+07,2.80735e+08,4704,2240,0
37,7.5264e+06,2.81487e+08,4704,1600,0
38,7.5264e+06,3.24388e+08,4704,1600,0
39,1.80634e+07,2.90519e+08,7056,2560,3
40,1.4784e+06,5.8679e+07,840,1760,1
41,1.8816e+07,2.92777e+08,11760,1600,0
42,1.12896e+07,3.31914e+08,7056,1600,3
43,1.12896e+07,3.41699e+08,7056,1600,3
