id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,0,3,13,62536
1,0,1,0,2,11,18920
2,2,0,1,1,4,24312
3,0,0,0,3,13,18736
4,0,1,0,1,4,0
5,0,0,1,1,4,384
6,0,0,0,3,12,20096
7,2,0,1,1,4,37432
8,0,0,1,1,4,17200
