id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,1,2,15,37536
1,2,0,1,1,13,50112
2,0,0,1,6,32,106704
3,2,0,1,1,13,15664
4,2,0,1,2,15,76688
5,0,0,1,2,6,15048
6,2,0,1,1,11,49696
7,0,0,1,2,16,65680
8,0,0,0,2,15,5760
9,2,0,1,1,11,17904
10,0,0,0,2,15,24760
11,0,0,0,2,15,96624
12,0,0,0,4,19,106856
13,0,0,0,2,15,55488
14,0,0,0,4,19,97792
