id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,0,2,11,13040
1,0,0,1,2,11,16864
2,0,1,0,1,5,0
3,2,0,1,1,10,5376
4,0,0,1,1,5,16224
5,2,0,1,1,10,32104
6,0,1,0,2,11,13040
7,0,0,0,2,11,13824
