id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,1,1,14,25912
1,0,0,1,1,6,17264
2,2,0,1,3,21,50584
3,0,0,1,2,12,18344
4,0,0,1,1,9,13168
5,0,0,0,2,15,8672
6,0,0,1,1,17,14320
7,0,1,0,6,23,58488
8,2,0,1,3,21,54744
9,0,1,0,1,6,0
10,2,0,0,2,11,1320
11,0,0,1,1,7,1008
12,2,0,0,2,21,5184
13,2,0,0,2,21,5184
14,2,0,1,1,14,29904
15,2,0,0,2,11,1320
