id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.24186e+08,7.57156e+08,77616,1600,3
1,2.48371e+07,8.36183e+08,7056,3520,0
2,2.48371e+07,6.16412e+08,7056,3520,0
3,2.48371e+07,8.6102e+08,7056,3520,0
4,2.48371e+07,8.6102e+08,7056,3520,0
5,4.29005e+07,6.57807e+08,7056,6080,3
6,2.48371e+07,6.16412e+08,7056,3520,0
7,2.89014e+08,8.6102e+08,7056,40960,3
8,7.90272e+07,6.41249e+08,7056,11200,3
9,5.26848e+07,6.57807e+08,4704,11200,3
10,7.45114e+07,7.90272e+08,21168,3520,3
11,2.48371e+07,4.26747e+08,7056,3520,0
12,2.48371e+07,7.81993e+08,7056,3520,0
13,2.48371e+07,8.36183e+08,7056,3520,0
14,2.48371e+07,3.02561e+08,7056,3520,0
15,2.48371e+07,7.07482e+08,7056,3520,0
