id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,1,1,14,35352
1,0,0,1,1,6,800
2,2,0,1,3,21,55872
3,0,0,1,2,12,35040
4,0,0,1,1,9,6784
5,0,0,0,2,15,13088
6,0,0,1,1,17,11968
7,0,1,0,6,23,46208
8,2,0,1,3,21,60032
9,0,1,0,1,6,0
10,2,0,0,2,11,33440
11,0,0,1,1,7,5024
12,2,0,0,2,21,5184
13,2,0,0,2,21,5184
14,2,0,1,1,14,39344
15,2,0,0,2,11,33440
