id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,1,1,7,320
1,0,0,1,3,13,25504
2,2,0,1,1,12,13312
3,0,1,0,4,18,30208
4,0,1,0,2,11,11520
5,2,0,0,2,16,4592
6,2,0,1,1,12,40664
7,0,0,0,2,13,4592
8,0,0,1,2,13,15264
9,2,0,0,2,17,11632
