id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,2.86003e+07,3.00303e+08,4704,6080,0
1,7.5264e+06,2.57403e+08,4704,1600,0
2,7.90272e+07,2.85251e+08,7056,11200,3
3,2.86003e+07,2.36329e+08,4704,6080,3
4,1.44507e+08,3.43956e+08,7056,20480,3
5,7.5264e+06,2.57403e+08,4704,1600,0
6,7.5264e+06,3.1084e+08,4704,1600,0
7,7.5264e+06,2.28803e+08,4704,1600,0
8,7.5264e+06,3.1084e+08,4704,1600,0
9,9.03168e+06,3.28904e+08,7056,1280,0
10,7.5264e+06,2.28803e+08,4704,1600,0
11,9.03168e+06,3.28904e+08,7056,1280,0
