id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,0,5,30,27472
1,2,0,1,2,16,11592
2,2,0,0,5,30,29552
3,2,0,1,1,10,6816
4,2,0,1,2,16,9672
5,2,0,1,1,10,2808
6,0,1,0,5,28,20304
7,0,1,0,4,29,25648
8,0,0,0,2,17,8224
9,2,0,0,3,32,15552
10,2,0,0,3,32,15552
11,0,0,0,3,30,7584
