id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,9.03168e+06,1.21928e+08,7056,1280,0
1,9.03168e+06,1.21928e+08,7056,1280,0
2,9.03168e+06,1.03864e+08,7056,1280,0
3,9.03168e+06,1.03864e+08,7056,1280,0
4,9.03168e+06,1.12896e+08,7056,1280,0
5,9.03168e+06,1.03864e+08,7056,1280,0
6,9.03168e+06,1.1967e+08,7056,1280,0
7,9.03168e+06,1.21928e+08,7056,1280,0
8,9.03168e+06,1.03864e+08,7056,1280,0
9,1.12896e+07,1.30959e+08,7056,1600,3
10,9.03168e+06,1.30959e+08,7056,1280,0
11,9.03168e+06,1.21928e+08,7056,1280,0
12,9.03168e+06,1.28701e+08,7056,1280,0
13,1.12896e+07,1.21928e+08,7056,1600,3
14,9.03168e+06,1.17412e+08,7056,1280,0
15,9.03168e+06,1.1967e+08,7056,1280,0
