id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,6.91622e+08,1.44045e+09,26040,26560,1
1,7.5264e+06,1.18917e+08,4704,1600,3
2,6.02112e+06,2.59661e+08,4704,1280,0
3,6.02112e+06,2.77724e+08,4704,1280,0
4,6.02112e+06,2.76219e+08,4704,1280,0
5,2.25792e+07,2.5364e+08,4704,4800,3
6,6.02112e+06,1.3698e+08,4704,1280,0
7,6.02112e+06,2.77724e+08,4704,1280,0
8,6.02112e+06,1.3698e+08,4704,1280,0
9,2.9353e+07,2.5364e+08,7056,4160,3
10,6.02112e+06,2.88261e+08,4704,1280,0
11,6.02112e+06,3.60515e+08,4704,1280,0
12,6.02112e+06,2.77724e+08,4704,1280,0
13,1.80634e+07,2.77724e+08,7056,2560,3
14,6.02112e+06,1.3698e+08,4704,1280,0
15,6.02112e+06,1.3698e+08,4704,1280,0
16,1.0537e+07,1.80634e+08,4704,2240,0
17,6.91622e+08,1.44045e+09,26040,26560,1
18,1.95686e+07,9.79884e+08,4704,4160,0
19,2.40845e+07,1.76118e+08,4704,5120,3
20,6.02112e+06,1.53539e+08,4704,1280,0
21,1.95686e+07,9.55799e+08,4704,4160,0
22,1.95686e+07,9.79884e+08,4704,4160,0
23,6.02112e+06,3.60515e+08,4704,1280,0
24,1.80634e+07,1.64742e+09,7056,2560,0
25,6.02112e+06,1.47517e+08,4704,1280,0
26,6.02112e+06,2.8224e+08,4704,1280,0
27,6.02112e+06,2.8224e+08,4704,1280,0
28,1.0537e+07,2.76219e+08,4704,2240,0
29,6.02112e+06,2.65682e+08,4704,1280,0
30,1.95686e+07,9.55799e+08,4704,4160,0
31,6.02112e+06,1.47517e+08,4704,1280,0
32,6.02112e+06,1.30959e+08,4704,1280,0
33,1.0537e+07,1.98697e+08,4704,2240,0
34,1.0537e+07,2.76219e+08,4704,2240,0
35,6.02112e+06,1.47517e+08,4704,1280,0
