id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,6.74957e+07,5.05048e+08,15624,4320,2
1,0,1.98149e+09,0,0,0
2,0,1.97745e+09,0,0,0
3,0,1.97745e+09,0,0,0
4,0,1.98149e+09,0,0,0
5,6.74957e+07,5.05048e+08,15624,4320,2
6,0,1.97745e+09,0,0,0
7,0,1.98149e+09,0,0,0
8,0,1.97745e+09,0,0,0
9,0,1.98149e+09,0,0,0
10,0,1.97745e+09,0,0,0
11,0,1.98149e+09,0,0,0
12,0,1.91399e+09,0,0,0
13,0,1.84649e+09,0,0,0
14,0,1.90996e+09,0,0,0
15,0,1.98149e+09,0,0,0
16,0,1.90996e+09,0,0,0
17,0,1.98149e+09,0,0,0
18,0,1.97745e+09,0,0,0
19,6.74957e+07,4.37553e+08,15624,4320,2
20,0,1.91399e+09,0,0,0
21,0,1.97745e+09,0,0,0
22,0,1.97745e+09,0,0,0
23,0,1.97745e+09,0,0,0
24,0,1.98149e+09,0,0,0
25,0,1.97745e+09,0,0,0
26,0,1.98149e+09,0,0,0
27,9.70906e+07,1.56022e+09,7056,13760,3
28,7.90272e+07,2.61919e+09,7056,11200,0
29,1.51281e+08,2.20954e+09,7056,21440,3
30,1.51281e+08,2.20954e+09,7056,21440,3
31,9.70906e+07,1.56022e+09,7056,13760,3
32,1.51281e+08,2.07454e+09,7056,21440,3
33,7.90272e+07,2.61919e+09,7056,11200,0
34,7.90272e+07,2.61919e+09,7056,11200,0
35,1.51281e+08,2.07454e+09,7056,21440,3
36,6.74957e+07,5.05048e+08,15624,4320,2
37,6.74957e+07,5.05048e+08,15624,4320,2
38,7.90272e+07,2.61919e+09,7056,11200,0
39,6.74957e+07,5.05048e+08,15624,4320,2
40,9.70906e+07,1.56022e+09,7056,13760,3
41,9.70906e+07,1.56022e+09,7056,13760,3
42,6.74957e+07,4.37553e+08,15624,4320,2
43,6.74957e+07,4.37553e+08,15624,4320,2
44,9.70906e+07,1.56022e+09,7056,13760,3
45,6.74957e+07,5.05048e+08,15624,4320,2
46,1.51281e+08,2.20954e+09,7056,21440,3
47,6.74957e+07,5.05048e+08,15624,4320,2
48,9.70906e+07,1.56022e+09,7056,13760,3
49,6.74957e+07,5.05048e+08,15624,4320,2
50,7.90272e+07,2.61919e+09,7056,11200,0
51,9.70906e+07,1.56022e+09,7056,13760,3
52,0,1.97745e+09,0,0,0
53,1.51281e+08,2.20954e+09,7056,21440,3
54,0,1.98149e+09,0,0,0
55,6.74957e+07,4.37553e+08,15624,4320,2
56,0,1.91399e+09,0,0,0
57,0,1.84649e+09,0,0,0
58,1.51281e+08,2.20954e+09,7056,21440,3
59,7.90272e+07,2.61919e+09,7056,11200,0
60,0,1.97745e+09,0,0,0
61,6.74957e+07,5.05048e+08,15624,4320,2
62,9.70906e+07,1.56022e+09,7056,13760,3
63,1.51281e+08,2.20954e+09,7056,21440,3
64,7.90272e+07,2.61919e+09,7056,11200,0
65,6.74957e+07,5.05048e+08,15624,4320,2
66,0,1.90996e+09,0,0,0
67,0,1.90996e+09,0,0,0
68,7.90272e+07,2.61919e+09,7056,11200,0
69,0,1.91399e+09,0,0,0
