id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,6.02112e+06,1.32465e+08,4704,1280,0
1,6.02112e+06,2.1676e+08,4704,1280,0
2,6.02112e+06,2.04718e+08,4704,1280,0
3,1.20422e+07,3.10303e+08,4704,2560,0
4,1.95686e+07,1.92676e+08,4704,4160,3
5,6.02112e+06,1.26444e+08,4704,1280,0
6,6.02112e+06,2.24287e+08,4704,1280,0
7,7.5264e+06,1.44507e+08,4704,1600,0
8,6.02112e+06,1.18917e+08,4704,1280,0
9,1.35475e+07,1.92676e+08,4704,2880,3
10,6.02112e+06,1.18917e+08,4704,1280,0
11,7.5264e+06,1.00854e+08,4704,1600,3
12,1.20422e+07,2.04718e+08,4704,2560,3
13,6.02112e+06,2.1676e+08,4704,1280,0
14,1.20422e+07,1.3698e+08,4704,2560,3
15,1.20422e+07,3.10303e+08,4704,2560,0
16,1.20422e+07,2.9826e+08,4704,2560,0
17,1.80634e+07,3.96319e+08,14112,1280,0
18,9.80582e+07,2.38264e+08,9576,10240,1
19,6.02112e+06,1.98697e+08,4704,1280,0
20,1.20422e+07,2.9826e+08,4704,2560,0
21,9.80582e+07,2.38264e+08,9576,10240,1
22,6.02112e+06,1.12896e+08,4704,1280,0
23,6.02112e+06,2.18266e+08,4704,1280,0
24,6.02112e+06,1.18917e+08,4704,1280,0
25,7.5264e+06,2.12244e+08,4704,1600,0
26,6.02112e+06,2.81487e+08,4704,1280,0
27,6.02112e+06,2.81487e+08,4704,1280,0
28,6.02112e+06,1.26444e+08,4704,1280,0
29,6.02112e+06,2.18266e+08,4704,1280,0
30,6.02112e+06,1.26444e+08,4704,1280,0
31,6.02112e+06,2.12244e+08,4704,1280,0
32,7.5264e+06,1.6257e+08,4704,1600,0
33,6.02112e+06,1.18917e+08,4704,1280,0
34,6.02112e+06,2.1676e+08,4704,1280,0
35,7.5264e+06,2.12244e+08,4704,1600,0
