id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,0,2,11,5344
1,0,0,1,2,11,8864
2,0,1,0,2,11,5344
3,0,1,0,1,5,0
4,2,0,1,1,10,1848
5,0,0,1,1,5,1648
6,0,0,0,2,11,4704
7,2,0,1,1,10,6176
