id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.0537e+07,1.65581e+08,4704,2240,0
1,7.5264e+06,1.29454e+08,4704,1600,0
2,7.5264e+06,1.29454e+08,4704,1600,0
3,1.65581e+07,1.21928e+08,4704,3520,3
4,1.0537e+07,1.03864e+08,4704,2240,3
5,7.5264e+06,1.12896e+08,4704,1600,1
6,7.5264e+06,1.20422e+08,4704,1600,3
7,1.0537e+07,1.12896e+08,4704,2240,0
8,7.5264e+06,1.65581e+08,4704,1600,0
9,9.03168e+06,1.65581e+08,7056,1280,0
10,1.0537e+07,1.30959e+08,4704,2240,0
11,1.0537e+07,1.29454e+08,4704,2240,3
12,7.5264e+06,1.03864e+08,4704,1600,0
13,1.65581e+07,1.65581e+08,4704,3520,3
14,7.5264e+06,1.65581e+08,4704,1600,0
15,1.0537e+07,1.14401e+08,4704,2240,0
16,7.5264e+06,1.20422e+08,4704,1600,1
