id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,6.74957e+07,2.89995e+09,15624,4320,2
1,3.42451e+08,1.23875e+10,30576,11200,0
2,7.90272e+07,9.12904e+09,7056,11200,0
3,7.90272e+07,9.12904e+09,7056,11200,0
4,3.42451e+08,1.23875e+10,30576,11200,0
5,6.74957e+07,2.89995e+09,15624,4320,2
6,7.90272e+07,9.12904e+09,7056,11200,0
7,3.42451e+08,1.23875e+10,30576,11200,0
8,7.90272e+07,9.12904e+09,7056,11200,0
9,3.42451e+08,1.23875e+10,30576,11200,0
10,7.90272e+07,9.12904e+09,7056,11200,0
11,3.42451e+08,1.23875e+10,30576,11200,0
12,3.42451e+08,1.232e+10,30576,11200,0
13,3.42451e+08,1.22525e+10,30576,11200,0
14,7.90272e+07,9.06154e+09,7056,11200,0
15,3.42451e+08,1.23875e+10,30576,11200,0
16,7.90272e+07,9.06154e+09,7056,11200,0
17,3.42451e+08,1.23875e+10,30576,11200,0
18,7.90272e+07,9.12904e+09,7056,11200,0
19,6.74957e+07,2.83245e+09,15624,4320,2
20,3.42451e+08,1.232e+10,30576,11200,0
21,7.90272e+07,9.12904e+09,7056,11200,0
22,7.90272e+07,9.12904e+09,7056,11200,0
23,7.90272e+07,9.12904e+09,7056,11200,0
24,3.42451e+08,1.23875e+10,30576,11200,0
25,7.90272e+07,9.12904e+09,7056,11200,0
26,3.42451e+08,1.23875e+10,30576,11200,0
27,3.68041e+08,1.13746e+10,7056,52160,3
28,2.95788e+08,1.67327e+10,7056,41920,0
29,5.84801e+08,1.0317e+10,7056,82880,3
30,5.84801e+08,1.0317e+10,7056,82880,3
31,3.68041e+08,1.13746e+10,7056,52160,3
32,5.84801e+08,1.0182e+10,7056,82880,3
33,2.95788e+08,1.67327e+10,7056,41920,0
34,2.95788e+08,1.67327e+10,7056,41920,0
35,5.84801e+08,1.0182e+10,7056,82880,3
36,6.74957e+07,2.89995e+09,15624,4320,2
37,6.74957e+07,2.89995e+09,15624,4320,2
38,2.95788e+08,1.67327e+10,7056,41920,0
39,6.74957e+07,2.89995e+09,15624,4320,2
40,3.68041e+08,1.13746e+10,7056,52160,3
41,3.68041e+08,1.13746e+10,7056,52160,3
42,6.74957e+07,2.83245e+09,15624,4320,2
43,6.74957e+07,2.83245e+09,15624,4320,2
44,3.68041e+08,1.13746e+10,7056,52160,3
45,6.74957e+07,2.89995e+09,15624,4320,2
46,5.84801e+08,1.0317e+10,7056,82880,3
47,6.74957e+07,2.89995e+09,15624,4320,2
48,3.68041e+08,1.13746e+10,7056,52160,3
49,6.74957e+07,2.89995e+09,15624,4320,2
50,2.95788e+08,1.67327e+10,7056,41920,0
51,3.68041e+08,1.13746e+10,7056,52160,3
52,7.90272e+07,9.12904e+09,7056,11200,0
53,5.84801e+08,1.0317e+10,7056,82880,3
54,3.42451e+08,1.23875e+10,30576,11200,0
55,6.74957e+07,2.83245e+09,15624,4320,2
56,3.42451e+08,1.232e+10,30576,11200,0
57,3.42451e+08,1.22525e+10,30576,11200,0
58,5.84801e+08,1.0317e+10,7056,82880,3
59,2.95788e+08,1.67327e+10,7056,41920,0
60,7.90272e+07,9.12904e+09,7056,11200,0
61,6.74957e+07,2.89995e+09,15624,4320,2
62,3.68041e+08,1.13746e+10,7056,52160,3
63,5.84801e+08,1.0317e+10,7056,82880,3
64,2.95788e+08,1.67327e+10,7056,41920,0
65,6.74957e+07,2.89995e+09,15624,4320,2
66,7.90272e+07,9.06154e+09,7056,11200,0
67,7.90272e+07,9.06154e+09,7056,11200,0
68,2.95788e+08,1.67327e+10,7056,41920,0
69,3.42451e+08,1.232e+10,30576,11200,0
