id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,1,1,7,3176
1,0,0,0,2,12,9408
2,2,0,1,2,19,4864
3,2,0,1,2,19,7424
4,2,0,0,2,12,14272
5,0,0,1,1,12,3016
6,2,0,0,2,16,4864
7,2,0,0,2,16,4864
8,0,1,0,2,12,14272
9,0,1,0,3,17,14272
10,2,0,0,2,12,14272
11,2,0,1,1,11,2856
12,0,0,1,1,11,2008
13,2,0,1,1,11,5568
14,0,0,1,1,6,3696
