id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,6.02112e+06,1.72355e+08,4704,1280,0
1,6.02112e+06,1.30959e+08,4704,1280,0
2,6.02112e+06,1.72355e+08,4704,1280,0
3,1.65581e+07,1.3698e+08,4704,3520,3
4,7.22534e+07,1.96439e+08,7056,10240,3
5,6.02112e+06,1.84397e+08,4704,1280,0
6,6.02112e+06,1.47517e+08,4704,1280,0
7,6.02112e+06,1.47517e+08,4704,1280,0
8,4.29005e+07,1.55796e+08,7056,6080,3
9,6.02112e+06,1.30959e+08,4704,1280,0
10,6.02112e+06,1.84397e+08,4704,1280,0
11,1.65581e+07,1.67839e+08,4704,3520,0
