id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,0,2,24,1600
1,2,0,0,2,27,2240
2,0,0,0,3,34,23912
3,0,0,0,4,37,13416
4,0,0,0,4,39,22976
5,0,1,0,13,62,30544
6,0,0,0,3,39,15824
7,0,0,0,2,26,5024
8,2,0,1,1,23,6864
9,0,0,0,4,45,19120
10,0,1,0,8,37,25256
11,2,0,0,3,42,17904
12,0,0,0,2,22,8168
13,2,0,1,3,21,9000
14,0,0,1,4,33,21360
15,2,0,1,3,20,12200
16,0,0,0,2,30,8224
17,0,0,0,3,44,21584
18,2,0,0,3,42,15344
19,2,0,1,1,23,17272
