id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,0,3,11,40312
1,0,0,0,3,10,52952
2,0,1,0,1,7,0
3,0,1,0,2,8,9592
4,2,0,1,1,4,55344
5,2,0,1,1,4,36624
6,0,0,1,2,8,41288
7,0,0,1,3,12,27576
