id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,2.40845e+07,5.46417e+08,9408,2560,3
1,7.15008e+07,5.65985e+08,11760,6080,3
2,1.35475e+07,2.48371e+08,4704,2880,0
3,2.40845e+07,5.46417e+08,9408,2560,3
4,2.40845e+07,5.46417e+08,9408,2560,3
5,2.40845e+07,7.10492e+08,9408,2560,3
6,1.35475e+07,2.48371e+08,4704,2880,0
7,1.35475e+07,2.48371e+08,4704,2880,0
8,1.35475e+07,2.48371e+08,4704,2880,0
9,6.02112e+06,5.59964e+08,4704,1280,0
10,1.35475e+07,2.48371e+08,4704,2880,0
11,7.15008e+07,5.65985e+08,11760,6080,3
12,6.02112e+06,5.05774e+08,4704,1280,0
13,2.25792e+07,4.93732e+08,4704,4800,0
14,6.02112e+06,5.29859e+08,4704,1280,0
15,6.02112e+06,2.60413e+08,4704,1280,0
16,6.02112e+06,2.66435e+08,4704,1280,0
17,7.15008e+07,5.65985e+08,11760,6080,3
18,7.15008e+07,5.65985e+08,11760,6080,3
19,1.35475e+07,2.48371e+08,4704,2880,0
20,6.02112e+06,2.66435e+08,4704,1280,0
21,6.02112e+06,5.53943e+08,4704,1280,0
22,2.25792e+07,4.93732e+08,4704,4800,0
23,6.02112e+06,2.84498e+08,4704,1280,0
24,2.25792e+07,4.93732e+08,4704,4800,0
25,7.5264e+06,7.10492e+08,4704,1600,0
26,6.02112e+06,2.6794e+08,4704,1280,0
27,7.5264e+06,4.99753e+08,4704,1600,0
28,4.06426e+07,4.93732e+08,4704,8640,3
29,6.02112e+06,5.05774e+08,4704,1280,0
30,1.35475e+07,2.48371e+08,4704,2880,0
31,6.02112e+06,2.60413e+08,4704,1280,0
32,6.02112e+06,5.3588e+08,4704,1280,0
33,1.35475e+07,2.48371e+08,4704,2880,0
34,2.40845e+07,4.99753e+08,4704,5120,3
